High
147.48800659179688
146.92999267578125
139.88999938964844
125.5999984741211
108.12799835205078
115.0
118.8000030517578
124.66300201416016
113.44400024414062
115.77999877929688
113.45999908447266
122.0
118.6790008544922
117.4489974975586
118.6989974975586
119.8000030517578
115.80999755859376
118.76000213623048
125.3000030517578
125.25
124.5
123.62100219726562
123.0
124.0009994506836
126.93399810791016
133.85000610351562
133.218994140625
136.0
135.46499633789062
130.5800018310547
132.58999633789062
132.25
129.89999389648438
129.77999877929688
129.39999389648438
122.5
123.83999633789062
123.46900177001952
123.0999984741211
119.0
111.41500091552734
108.98999786376952
110.10099792480467
109.5999984741211
111.78700256347656
110.3000030517578
104.6999969482422
103.6999969482422
101.5999984741211
102.20999908447266
111.11100006103516
110.2249984741211
114.3000030517578
114.98999786376952
109.95600128173828
108.8000030517578
108.33399963378906
106.47000122070312
105.48899841308594
104.0
101.73699951171876
99.98999786376952
98.12229919433594
97.66490173339844
92.3000030517578
90.981201171875
83.1050033569336
80.0
75.0
74.56109619140625
80.0
78.30000305175781
87.0
90.27999877929688
104.0
98.25
98.6999969482422
101.9000015258789
99.86229705810548
99.97000122070312
98.8000030517578
95.20010375976562
93.0999984741211
91.9499969482422
91.9980010986328
96.81929779052734
95.98999786376952
97.33000183105467
97.46910095214844
96.99500274658205
100.5770034790039
102.5
107.98999786376952
111.34400177001952
108.0
108.0
105.77999877929688
105.9499969482422
107.7699966430664
107.38200378417967
106.75
106.75
105.75
103.9000015258789
105.19000244140624
108.0
109.3499984741211
114.99500274658205
113.24500274658205
112.3000030517578
113.75
114.68800354003906
123.06199645996094
123.01100158691406
124.91400146484376
123.5
122.0
121.38999938964844
122.98699951171876
122.75499725341795
127.23999786376952
127.31999969482422
123.6999969482422
135.75
140.88999938964844
145.80999755859375
146.5
138.33999633789062
144.5
131.44000244140625
127.33999633789062
125.94000244140624
124.72000122070312
129.05999755859375
129.74000549316406
137.8300018310547
136.0800018310547
137.5800018310547
135.85000610351562
131.44000244140625
132.72000122070312
132.75999450683594
133.1999969482422
131.77000427246094
135.6199951171875
128.61000061035156
133.94000244140625
132.72500610351562
127.45999908447266
129.69000244140625
134.9340057373047
134.74000549316406
135.6300048828125
140.61000061035156
138.35000610351562
134.6300048828125
133.58999633789062
123.62999725341795
130.08999633789062
130.44000244140625
129.66000366210938
130.27000427246094
127.47000122070312
131.75
131.5
131.80999755859375
135.66000366210938
138.66000366210938
144.1199951171875
145.38999938964844
152.22999572753906
147.4199981689453
155.9600067138672
177.47999572753906
174.91000366210938
184.82000732421875
196.27000427246097
213.6199951171875
217.4199981689453
198.8699951171875
188.41000366210935
196.44000244140625
198.6199951171875
204.7899932861328
209.16000366210935
205.17999267578125
206.6499938964844
207.7599945068359
215.0500030517578
231.0099945068359
250.66000366210935
263.0
304.1700134277344
338.6600036621094
370.8200073242187
350.70001220703125
351.2699890136719
362.80999755859375
414.0499877929687
425.8999938964844
437.8900146484375
450.260009765625
500.5799865722656
703.780029296875
806.1099853515625
599.6500244140625
733.4000244140625
780.8499755859375
844.969970703125
807.3599853515625
810.6799926757812
928.5399780273438
1001.9600219726562
1077.56005859375
1146.969970703125
1156.1400146484375
1133.0799560546875
1055.4200439453125
1096.0
1156.1199951171875
1154.3599853515625
1042.3800048828125
854.6400146484375
802.510009765625
921.9299926757812
997.22998046875
1001.5800170898438
901.9400024414062
941.7899780273438
904.6500244140624
886.1599731445312
882.25
754.8300170898438
679.3200073242188
707.22998046875
729.1599731445312
654.27001953125
666.739990234375
680.9099731445312
684.3900146484375
682.7000122070312
777.75
777.510009765625
747.0599975585938
748.6099853515625
766.5999755859375
760.5800170898438
775.3499755859375
820.3099975585938
834.1500244140625
859.510009765625
952.4000244140624
1017.1199951171876
965.739990234375
870.6799926757812
864.3599853515625
871.1900024414062
921.47998046875
928.52001953125
861.2899780273438
855.6900024414062
872.8099975585938
866.1599731445312
842.9099731445312
841.489990234375
870.9600219726562
886.3900146484375
881.2000122070312
870.1500244140625
851.5700073242188
822.4299926757812
861.4500122070312
897.02001953125
893.0
832.5
836.8699951171875
830.5
831.8699951171875
853.52001953125
844.719970703125
826.47998046875
840.1699829101562
837.3200073242188
819.8099975585938
783.2000122070312
721.8200073242188
712.27001953125
703.7100219726562
712.4600219726562
672.9000244140625
657.989990234375
691.719970703125
661.8400268554688
665.0999755859375
656.9500122070312
645.760009765625
631.77001953125
627.72998046875
582.9600219726562
614.47998046875
639.9099731445312
607.6099853515625
541.3800048828125
603.7999877929688
594.0499877929688
584.1400146484375
573.3800048828125
570.47998046875
702.9099731445312
696.219970703125
674.280029296875
669.77001953125
665.3400268554688
635.1400146484375
643.9500122070312
644.760009765625
638.4199829101562
648.030029296875
644.2000122070312
639.530029296875
639.1400146484375
637.52001953125
632.6799926757812
622.3909912109375
622.0
609.7449951171875
604.5919799804688
572.5479736328125
570.2379760742188
586.56201171875
585.43798828125
590.0280151367188
580.5599975585938
526.0230102539062
504.8590087890625
492.37200927734375
483.0220031738281
495.3429870605469
495.0450134277344
449.56500244140625
454.6520080566406
463.5710144042969
466.3190002441406
462.5639953613281
457.4240112304687
455.7279968261719
443.3659973144531
429.7669982910156
439.6059875488281
427.39801025390625
469.7510070800781
518.9959716796875
542.3779907226562
533.5170288085938
498.60101318359375
503.5549926757813
510.8710021972656
510.5679931640625
503.2219848632813
493.2489929199219
500.4649963378906
500.2990112304687
464.5429992675781
459.3299865722656
447.5339965820313
451.635986328125
451.0989990234375
460.614013671875
457.9289855957031
449.4030151367187
439.7690124511719
440.9739990234375
448.0379943847656
446.12799072265625
448.39898681640625
452.6919860839844
455.77099609375
455.3389892578125
442.260009765625
441.97601318359375
446.6589965820313
449.7990112304687
450.6610107421875
451.9800109863281
449.7669982910156
447.5549926757813
491.4440002441406
494.3689880371094
525.3560180664062
541.9559936523438
525.1699829101562
576.47802734375
588.3889770507812
589.5170288085938
578.6240234375
577.0960083007812
618.4580078125
624.7150268554688
671.5130004882812
665.4979858398438
674.1110229492188
668.56298828125
663.5260009765625
661.3660278320312
656.9439697265625
658.8839721679688
657.7030029296875
659.614990234375
657.0399780273438
638.1090087890625
615.1370239257812
601.27001953125
592.93701171875
608.719970703125
610.8889770507812
615.8809814453125
612.2410278320312
599.7540283203125
599.4619750976562
605.9970092773438
603.2119750976562
596.9710083007812
583.5989990234375
581.6290283203125
600.1240234375
604.4730224609375
604.0759887695312
645.155029296875
657.8579711914062
656.677978515625
650.7689819335938
648.4329833984375
633.2219848632812
638.6530151367188
637.156982421875
626.6950073242188
626.9979858398438
626.1160278320312
632.0859985351562
636.6580200195312
634.7269897460938
627.3419799804688
625.1409912109375
623.0919799804688
626.2899780273438
629.2130126953125
629.166015625
628.5590209960938
624.0900268554688
624.2979736328125
624.4310302734375
620.4290161132812
607.0650024414062
602.0880126953125
598.9420166015625
594.572998046875
588.385009765625
585.1220092773438
586.2349853515625
597.9219970703125
594.9099731445312
589.1510009765625
591.9459838867188
589.864990234375
587.4860229492188
591.10400390625
598.1160278320312
592.469970703125
594.4600219726562
591.5070190429688
576.947998046875
573.0330200195312
546.2440185546875
518.1790161132812
521.4749755859375
520.1900024414062
499.3699951171875
485.7099914550781
518.2849731445312
531.9000244140625
521.47900390625
514.2990112304688
512.8880004882812
508.2200012207031
512.68798828125
520.708984375
516.156982421875
511.6950073242187
509.3080139160156
504.8789978027344
485.3059997558594
482.9880065917969
481.7120056152344
493.9280090332031
490.64300537109375
488.5950012207031
488.0660095214844
489.8340148925781
477.37701416015625
487.4679870605469
482.35101318359375
479.62799072265625
482.1170043945313
479.8529968261719
478.6199951171875
475.6419982910156
468.1740112304687
456.8599853515625
427.8349914550781
423.2959899902344
412.4259948730469
406.9159851074219
441.5570068359375
436.1119995117187
423.5199890136719
414.93798828125
406.62298583984375
401.0169982910156
385.21099853515625
390.97698974609375
391.3789978027344
385.49700927734375
377.6950073242187
364.4869995117187
341.8009948730469
345.1340026855469
339.24700927734375
354.364013671875
382.72601318359375
375.0669860839844
367.1910095214844
379.4330139160156
397.22601318359375
411.697998046875
402.22698974609375
398.8070068359375
385.4779968261719
395.1579895019531
393.9389953613281
390.0840148925781
392.64599609375
388.5759887695313
385.0480041503906
364.3450012207031
359.8609924316406
359.22100830078125
358.6319885253906
359.9840087890625
357.8330078125
350.9129943847656
348.0450134277344
340.52899169921875
329.04998779296875
334.00201416015625
331.7669982910156
343.3689880371094
352.96600341796875
352.73199462890625
347.0320129394531
363.6260070800781
374.8160095214844
371.30999755859375
429.7179870605469
457.0929870605469
419.25201416015625
405.5280151367187
390.7990112304687
410.1990051269531
392.4020080566406
386.4809875488281
382.0249938964844
357.8789978027344
364.8410034179687
370.8450012207031
387.2090148925781
394.7009887695313
377.697998046875
373.9920043945313
382.8380126953125
387.60101318359375
382.5270080566406
383.6619873046875
384.0379943847656
383.0260009765625
378.6549987792969
379.1919860839844
378.447998046875
376.2919921875
376.0289916992187
363.0669860839844
352.3840026855469
361.35699462890625
352.9830017089844
352.3810119628906
353.3160095214844
351.81500244140625
345.8590087890625
333.9540100097656
323.7090148925781
318.5329895019531
330.32501220703125
329.6289978027344
334.11700439453125
336.2869873046875
334.7409973144531
322.6700134277344
331.42401123046875
328.9110107421875
320.02801513671875
320.2669982910156
314.8089904785156
320.1929931640625
320.43499755859375
315.8389892578125
315.1499938964844
287.2300109863281
278.34100341796875
287.5530090332031
298.7539978027344
294.135009765625
291.114013671875
288.12701416015625
279.63800048828125
272.2030029296875
268.2770080566406
223.8939971923828
229.06700134277344
221.59100341796875
211.7310028076172
218.69500732421875
216.72799682617188
215.24099731445312
227.7879943847656
237.0189971923828
234.84500122070312
248.2100067138672
255.07400512695312
309.3840026855469
275.4800109863281
266.5350036621094
238.70599365234375
242.8509979248047
233.5039978027344
231.57400512695312
242.1750030517578
245.95700073242188
230.05799865722656
239.40499877929688
230.5099945068359
230.2989959716797
